NE,86,408,no,no,0,83.8,121,240.2,96,158.6,108,6.7,8,1,False.
VT,126,415,no,no,0,226.2,88,140.3,114,208.9,110,6.4,2,0,False.
WI,73,415,no,no,0,214.2,90,196.8,78,157.9,112,5.9,8,0,False.
OH,88,408,no,no,0,274.6,105,161.1,121,194.4,123,9.2,4,2,False.
WY,124,415,no,no,0,178.3,102,235,120,239.7,119,10.9,1,3,False.
OK,110,510,no,no,0,188,127,90.5,118,150.3,64,15.3,3,3,False.
IA,36,510,no,no,0,117.1,94,235.4,117,221.3,108,9,2,0,False.
CA,77,510,no,no,0,175.5,86,205.1,78,245.2,100,17.8,3,4,False.
NJ,108,415,no,yes,41,171.6,110,136.1,78,183.4,103,10.8,7,0,False.
TX,130,408,no,no,0,252,101,170.2,105,209.2,64,5.7,5,0,False.
OR,77,510,no,no,0,233.8,104,266.5,94,212.7,104,7.6,3,2,False.
GA,202,510,no,no,0,115.4,137,178.7,70,185.7,113,6,3,3,False.
AL,197,415,yes,no,0,127.3,80,222.3,115,173.9,95,13.7,5,5,True.
DC,45,415,no,no,0,96.1,103,246.8,134,229.7,92,9.7,4,1,False.
ND,190,415,no,no,0,169.4,102,253.5,113,197.1,93,8.9,5,1,False.
IA,113,408,no,no,0,193.8,99,221.4,125,172.3,67,10.6,6,1,False.
MI,127,510,no,yes,25,203.8,118,267.1,48,225.1,105,7.3,5,0,False.
ND,127,415,no,yes,23,182,80,216.1,85,156.9,82,9.8,4,1,False.
MD,79,510,no,yes,31,103.1,90,243,135,76.4,92,12.2,8,3,False.
ID,114,415,no,no,0,202.1,100,195.7,102,291.8,120,13.3,5,2,False.
MI,86,408,no,no,0,148.2,71,285.1,91,166.4,155,6.2,3,2,False.
KY,43,408,no,no,0,177.2,93,142.6,60,314.1,144,12.7,2,4,False.
AZ,134,415,no,yes,40,142.9,105,88.6,61,290,96,10.8,6,1,False.
GA,160,415,no,no,0,174.3,105,171.3,107,220.8,131,8.3,2,0,False.
HI,132,415,no,yes,15,154.6,128,245.6,106,148.6,90,9.1,4,1,False.
WY,148,408,no,no,0,243,115,191.8,91,117.8,93,13.4,5,2,False.
NM,119,415,yes,yes,15,160,95,209.5,110,82.3,107,8.7,5,5,True.
KS,79,415,no,no,0,177.9,83,167.3,84,223.7,142,15.2,8,0,False.
NC,122,510,no,yes,30,230.1,108,287.6,76,177.1,85,6.9,3,2,False.
MO,161,510,no,no,0,221.7,95,193,82,194.1,113,6.5,4,3,False.
MI,137,510,no,no,0,206.4,122,128,102,194.5,84,8.8,5,2,False.
MA,96,415,no,no,0,173.9,111,287.4,105,204.8,91,9.1,7,1,False.
UT,164,510,no,no,0,192.1,95,249.8,94,132.6,100,7.3,3,3,False.
AR,127,415,yes,no,0,143.2,60,179.5,159,171.8,122,6.2,4,4,True.
DE,115,415,no,no,0,195.9,111,227,108,313.2,113,13.2,1,2,False.
VA,141,415,no,no,0,217.1,110,241.5,111,253.5,103,12,6,0,False.
WI,147,415,yes,no,0,225.2,111,184.9,98,143.2,146,9.9,1,0,True.
CA,113,415,no,no,0,187.6,97,208.2,118,158.9,101,8.7,6,2,False.
GA,64,408,no,no,0,124.1,117,192.8,108,162.9,84,6.4,5,3,False.
OH,75,415,no,no,0,150.6,99,301.5,83,158.7,104,8.1,5,0,False.
IL,179,510,no,no,0,116.1,101,201.8,99,181.9,103,11.6,5,0,False.
NM,85,408,no,yes,37,229.6,123,132.3,90,211.9,76,9.5,8,2,False.
NM,73,415,no,no,0,214.3,145,268.5,135,241.2,92,10.8,13,1,False.
MS,103,510,no,yes,29,164.1,111,219.1,96,220.3,108,12.3,9,0,False.
WY,42,408,no,no,0,146.3,84,255.9,113,45,117,8,12,1,False.
OH,164,510,no,yes,27,159.7,102,168.8,113,244.1,127,9.6,9,3,False.
DC,147,408,no,no,0,168.6,92,187.7,107,216.5,95,14.4,8,2,False.
MO,95,415,yes,no,0,165.5,84,286.2,112,198.9,89,11.5,2,1,True.
ID,83,415,no,no,0,159.3,104,202.3,98,229,73,9.5,3,2,False.
MT,185,408,no,yes,29,151.1,121,244.7,88,154.4,91,13.8,2,2,False.
NV,136,415,no,yes,21,179.4,88,181.1,97,320.7,120,9.5,4,2,False.
AL,149,415,no,yes,20,264.4,102,219.6,123,200.4,89,11.3,3,2,False.
ME,148,408,no,yes,33,241.7,84,165.8,84,160.6,80,11.3,3,1,False.
NE,99,415,no,no,0,200,66,107.9,104,233.7,82,11.4,2,3,False.
NM,122,408,no,yes,23,134.2,85,227.3,132,122.4,96,8.5,2,2,False.
IA,64,415,no,yes,43,118.4,100,144.1,108,158.1,91,8.5,6,1,False.
TN,3,510,yes,no,0,161,96,244.9,82,180.8,103,7.7,6,1,False.
AK,115,415,no,no,0,245.2,105,159,109,229.9,74,7.2,8,0,False.
NJ,72,415,no,no,0,175.5,103,132.3,120,242.9,96,11.8,3,1,False.
OR,165,415,no,no,0,216.6,126,190.8,104,224.7,123,12.4,8,0,False.
DC,82,415,no,no,0,300.3,109,181,100,270.1,73,11.7,4,0,True.
NY,86,510,no,no,0,70.7,125,211,113,174.6,107,0,0,2,False.
MO,101,415,no,yes,29,121.1,116,186.4,100,241.7,75,10.1,6,0,False.
OK,84,510,no,no,0,203.4,125,182.9,88,213.7,121,13.8,2,1,False.
VT,57,415,no,no,0,169.6,96,234.7,112,285.4,83,11.2,4,0,False.
VT,59,408,no,no,0,151.8,98,209.9,92,266.9,86,11.9,5,1,False.
RI,39,408,no,no,0,93.3,83,199.6,114,206.2,104,6.5,4,0,False.
ID,79,510,no,yes,21,264.3,79,202.8,118,173.4,92,6.3,3,4,False.
NM,132,408,no,no,0,169.9,107,209.4,121,206.1,79,11.5,2,1,False.
DC,102,415,no,no,0,186.8,92,173.7,123,250.9,131,9.7,4,2,False.
WY,139,415,no,no,0,192.8,104,234.4,96,203.2,101,13,3,3,False.
AR,36,415,no,no,0,157.6,117,184.3,58,240.4,99,11.9,1,0,False.
AK,76,415,no,yes,22,160.1,107,168.7,136,23.2,102,9.5,4,3,False.
UT,138,510,no,no,0,205.9,96,257.1,94,209,63,12.1,8,0,False.
RI,53,408,no,yes,18,146.8,107,310,84,178.7,130,7.2,7,0,False.
MS,193,415,no,no,0,170.9,124,132.3,95,112.9,89,11.6,3,1,False.
CA,60,415,yes,no,0,183,110,206.7,93,203.8,119,11.1,6,1,False.
UT,243,510,no,no,0,95.5,92,163.7,63,264.2,118,6.6,6,2,False.
LA,112,510,no,no,0,174.5,127,259.3,71,170.5,120,11.3,7,1,False.
KS,137,415,no,no,0,230.2,113,220.4,79,204.7,111,10.7,7,4,False.
RI,176,415,no,no,0,250.9,108,171.4,100,148.6,85,9.6,6,2,False.
DE,103,415,no,yes,34,138.8,80,142,108,183.8,77,11.8,7,1,False.
WV,137,408,no,no,0,174.4,120,156.3,98,136.5,121,10.2,5,0,False.
NJ,136,408,no,yes,27,187.7,84,221,147,145.7,110,10,4,3,False.
FL,91,510,no,no,0,203.1,106,210.1,113,195.6,129,12,3,3,False.
ME,100,510,no,yes,30,58.8,104,219.5,107,152.3,118,7.1,3,0,False.
RI,113,415,no,no,0,90.6,130,170.6,100,137.4,74,5.4,9,1,False.
TX,38,510,no,no,0,149,92,49.2,78,163.3,93,13.9,11,0,False.
NH,105,415,no,yes,20,186.9,114,256.3,91,334.7,104,8.9,2,1,False.
AL,76,415,no,no,0,179.2,85,222.9,66,188.2,113,12.4,2,0,False.
NY,91,415,no,yes,20,146.1,98,277.4,104,137.7,100,6.2,3,1,False.
TN,103,415,no,no,0,141.3,123,253.6,87,215.8,96,6.4,2,1,False.
AZ,163,510,no,no,0,178.7,56,215.7,79,152.7,84,10.6,2,4,False.
MI,127,415,no,no,0,202.1,103,229.4,86,195.2,113,11.5,3,2,False.
NJ,128,415,no,no,0,237.9,125,247.6,93,208.9,68,13.9,4,1,True.
WV,57,415,yes,yes,17,236.5,94,163.1,94,236.7,117,12.2,3,2,False.
NV,115,415,no,no,0,286.4,125,205.7,74,191.4,141,6.9,6,1,True.
WI,153,510,no,no,0,159.5,103,275.5,90,176.7,126,10.1,2,1,True.
IL,48,408,no,no,0,198.2,73,202.8,115,146.4,73,5.1,5,1,False.
TX,119,510,no,no,0,81.9,75,253.8,114,213.1,125,8.9,1,2,True.
TX,110,415,no,yes,38,236.3,102,195.9,112,183.5,82,9.7,6,1,False.
WV,67,510,no,no,0,152.5,131,252.4,107,185.4,104,4.9,3,2,False.
TN,47,415,no,yes,30,196.6,93,241.4,140,226,118,12.9,4,2,False.
WV,32,408,no,yes,26,266.7,109,232.3,107,212.8,98,16.3,4,1,False.
FL,155,415,no,no,0,181.4,111,167.7,92,168.5,122,11.3,3,3,False.
MI,76,510,no,no,0,90.5,142,211.7,75,194.9,76,9.3,2,1,False.
MA,123,415,no,no,0,209.4,49,237.4,117,239.2,98,9.8,11,1,False.
RI,143,408,no,no,0,167.8,72,211,99,153.5,109,10.5,6,4,True.
VA,92,510,yes,no,0,252.3,120,207,112,284.6,95,12,5,3,True.
WA,141,415,no,no,0,151.5,104,242.2,114,304.2,109,10.8,2,1,False.
AL,85,408,no,no,0,127.9,107,271.2,124,202.2,76,12.5,5,0,False.
MS,78,415,no,no,0,87.7,74,214.8,58,201.3,147,10.8,6,1,False.
WY,127,510,yes,no,0,242.2,102,226.1,80,252,96,13.9,5,2,True.
NC,122,415,no,no,0,180,88,145,77,233.7,120,11.5,6,2,False.
VA,153,510,no,no,0,195.4,107,154.6,96,142.8,97,11.6,6,1,False.
WY,62,415,no,no,0,172.4,132,230.5,100,228.2,109,11,5,0,False.
PA,112,510,no,no,0,217.1,76,205.2,100,185.7,91,9.4,3,2,False.
ME,177,415,no,no,0,232.8,106,175.2,97,212.2,77,12.5,7,2,False.
AZ,138,415,no,no,0,87.6,112,266.9,107,214.6,104,9.8,10,2,False.
LA,53,415,no,no,0,145.1,116,233.7,82,208.7,95,7.9,5,2,False.
MN,51,510,no,no,0,259.9,114,176.2,94,77.2,112,15.3,1,1,False.
AR,98,415,no,no,0,227.1,116,120.5,103,117,102,4.7,4,5,True.
NM,182,415,no,no,0,69.1,114,230.3,109,256.7,96,6.5,4,0,False.
NY,15,510,yes,no,0,141.4,80,123.9,76,323.5,88,8.1,3,2,False.
MA,80,510,no,no,0,149.8,123,276.3,75,241.4,75,10.9,7,2,False.
MT,95,510,no,no,0,156.6,88,247.6,75,192.3,115,12.3,5,3,False.
IA,100,408,no,no,0,210.9,85,329.3,69,127.1,78,9.4,5,4,False.
MT,116,415,no,yes,35,182.8,122,212.7,119,193.8,103,11,2,1,False.
WI,63,510,no,yes,13,214.2,61,181.2,88,174,68,10.3,2,0,False.
VA,130,408,no,no,0,211.2,119,231.1,120,220.9,80,6.3,9,2,False.
WI,111,415,no,no,0,246.5,108,216.3,89,179.6,99,12.7,3,2,False.
AR,122,415,yes,no,0,146.3,117,218.7,93,236,97,11.5,5,1,False.
CO,104,415,no,no,0,182.9,113,239.6,85,229.8,104,5.5,4,2,False.
CO,120,510,no,yes,27,153.5,84,194,73,256.5,94,10.2,7,5,False.
ND,70,415,no,yes,31,125.9,101,196.4,102,252.7,75,10.3,4,1,False.
OH,114,415,no,no,0,187.8,109,154.6,97,213.9,102,10.1,3,2,False.
OH,106,415,no,yes,30,220.1,105,222.2,109,158.4,96,13.1,8,0,False.
IL,86,510,no,yes,16,144.8,105,206.2,111,255.4,117,11.6,2,4,False.
SC,111,415,no,no,0,110.4,103,137.3,102,189.6,105,7.7,6,2,False.
WA,103,415,no,no,0,204.9,107,135.2,102,208.2,106,10.4,3,5,False.
WY,113,510,no,no,0,155,93,330.6,106,189.4,123,13.5,3,1,False.
WI,166,510,no,no,0,173.9,103,276.4,83,190.8,113,15.3,5,0,False.
FL,185,408,no,no,0,55.6,97,288.7,83,111.2,110,12.1,3,2,False.
GA,27,510,no,no,0,72.7,75,208.6,117,65.8,71,9.9,3,1,False.
KS,120,510,no,no,0,158,110,197,103,154.9,132,10,5,1,False.
NC,112,415,no,no,0,193.3,96,264.1,123,128.6,115,9.1,3,4,False.
MS,140,408,no,no,0,162.6,98,206.2,109,141.6,66,8.2,2,1,False.
AL,13,415,no,no,0,143.1,139,239.6,88,221.7,123,7.1,5,2,False.
HI,24,415,no,no,0,241.9,104,145.2,112,214.5,105,6.6,5,1,False.
RI,36,415,no,no,0,235.1,97,196.8,104,259.7,110,7,7,3,False.
VT,94,408,no,no,0,118.7,90,205.1,57,172.2,100,10.4,6,3,False.
MA,80,408,no,no,0,148.6,106,210.8,65,203.7,86,10,2,2,False.
CO,141,415,no,yes,32,148.6,91,131.1,97,219.4,142,10.1,1,1,False.
OH,136,415,no,yes,31,143.1,88,236.6,65,227.8,120,11.4,5,2,False.
WI,112,408,no,no,0,167.8,88,247.9,81,155.1,108,11.9,4,0,False.
VT,131,415,no,yes,34,156.6,134,71,95,261.7,120,13.4,10,1,False.
NC,85,510,no,no,0,183.4,111,168.8,98,199.7,97,9.9,4,4,False.
VA,103,510,no,no,0,167.8,121,212.9,123,208.2,73,13,3,5,False.
IN,81,408,no,no,0,175.5,67,249.3,85,270.2,98,10.2,3,1,False.
MS,115,415,no,no,0,166.5,111,236.2,98,205.6,92,15.6,2,1,False.
TX,80,510,no,yes,22,196.4,115,150.3,109,176.2,75,9.3,1,0,False.
AR,116,408,no,no,0,173.5,93,194.1,76,208,112,16.2,10,3,False.
SC,138,510,no,yes,21,19.5,149,140.9,109,179.7,111,7.9,1,0,False.
IA,123,415,no,no,0,204.4,88,137.5,111,226,100,10,4,0,False.
TX,64,415,no,no,0,168,116,192.4,94,166.5,98,10.1,3,2,False.
IA,76,510,no,no,0,198.3,130,217.1,86,188.4,96,12.5,3,0,False.
MD,84,510,no,no,0,169.5,96,157.6,94,98.2,70,10.6,7,0,False.
VT,107,510,no,no,0,189.7,76,156.1,65,244,91,8.3,3,5,False.
NH,83,415,no,no,0,231.3,100,210.4,84,217.4,106,12.4,2,3,False.
IN,100,510,no,no,0,247.8,117,130,95,134.3,125,6.9,2,1,False.
NE,154,415,no,no,0,191.4,93,205.4,119,205.7,121,10.2,3,3,False.
NH,125,415,yes,no,0,298.4,78,270.5,142,107.3,84,12.2,2,0,True.
IL,151,415,yes,no,0,198.7,70,209.5,106,281.9,126,12.4,4,0,False.
MI,147,415,no,no,0,130.6,83,208.1,144,204.6,72,15.6,3,3,False.
NE,132,510,no,no,0,99.5,110,129.1,80,125.1,124,9.7,3,0,False.
TX,75,415,yes,no,0,222.4,78,327,111,208,104,8.7,9,1,True.
MN,92,510,no,no,0,212.4,105,224.6,118,221.3,105,9,4,1,False.
NC,128,510,no,no,0,187.3,84,270.8,95,206.4,68,10.1,5,1,False.
OR,12,415,no,no,0,204.6,98,212.5,90,182.1,95,9.8,7,2,False.
PA,106,408,yes,no,0,133.7,45,187.8,107,181.9,89,10.7,2,1,True.
TX,47,408,no,yes,28,112.2,70,154.8,106,166.7,105,10.6,2,0,False.
TX,139,510,yes,yes,31,203.5,82,200.3,72,214,112,13.4,6,1,True.
CO,57,415,no,no,0,85.9,92,193.9,127,231.5,93,10.1,2,0,False.
WA,47,415,no,yes,27,165,89,127.3,118,284.4,95,7.7,4,2,False.
MA,111,415,no,no,0,284.4,89,157,113,242.8,91,8.4,8,0,True.
MT,58,510,no,yes,29,240.4,80,118.9,91,164.2,108,11.2,3,1,False.
NV,115,415,no,no,0,184.1,98,327,73,212.5,106,7.5,6,2,False.
NV,87,510,no,yes,39,82.6,113,224.4,63,163.6,88,9.5,1,3,False.
LA,151,408,no,no,0,178.7,116,292.1,138,265.9,101,9.8,4,0,False.
OH,63,415,yes,yes,36,199,110,291.3,111,197.6,92,11,6,1,False.
WY,106,415,yes,yes,26,270.3,111,215.2,90,254,133,14.4,7,1,True.
SC,93,415,no,no,0,190.2,68,262.2,64,130,92,8.8,4,0,False.
VA,34,415,no,no,0,151,102,131.4,101,186.6,86,9.9,7,0,False.
MN,24,510,no,yes,25,164.9,110,209.3,105,231.2,55,6.7,9,1,False.
CO,63,408,yes,yes,21,151.5,99,147.8,89,210.4,114,10,4,1,False.
OR,76,415,no,no,0,169.5,77,124,87,219.4,92,10,3,0,False.
NV,116,408,no,no,0,110.9,54,213.4,82,186.2,116,7.9,2,2,False.
WV,54,510,no,yes,33,112,90,208,112,150.3,83,11.3,4,2,False.
NC,115,510,yes,no,0,251.3,69,252.5,96,118.3,112,9.9,1,3,True.
WY,80,510,no,no,0,101.1,121,263.2,110,137.7,74,7.3,5,0,False.
TX,150,510,no,no,0,178.9,101,169.1,110,148.6,100,13.8,3,4,True.
MN,152,415,no,no,0,317.8,60,152.9,100,123.4,63,10.4,7,1,True.
OK,89,510,no,no,0,303.9,95,260.9,114,312.1,89,5.3,3,1,True.
KS,116,510,no,no,0,189.5,90,189.8,118,205.8,83,13.1,2,1,False.
WA,136,415,no,yes,16,90.4,105,201.3,109,227.1,115,13.1,4,0,False.
OR,142,510,no,yes,22,224.4,114,146,106,241.4,98,8.8,2,1,False.
IN,99,415,yes,no,0,197.2,127,156,92,204.1,99,9.9,6,4,False.
MN,150,415,no,no,0,146.3,133,202.7,95,234.7,103,13.1,3,1,False.
MD,85,510,yes,no,0,216,73,188.2,117,147.1,98,3.6,7,2,False.
WA,56,415,no,yes,29,37.7,115,144.1,111,226.6,101,4.9,3,1,False.
NY,104,415,no,yes,26,189.1,112,178.2,97,199.3,104,11.1,4,1,False.
KY,45,415,no,yes,22,196.6,84,313.2,92,163.3,108,11.9,3,0,False.
ID,85,408,no,yes,27,196.4,139,280.9,90,89.3,75,13.8,4,1,False.
VA,113,408,no,yes,34,44.9,63,134.2,82,168.4,118,13.3,3,1,False.
PA,140,408,no,no,0,112.8,89,156.7,65,249.6,85,16.3,6,0,False.
ID,68,510,no,yes,30,122.9,93,233.5,91,199.5,144,9.6,2,2,False.
SC,87,415,no,no,0,136.3,97,172.2,108,137.5,101,7.1,5,0,False.
HI,101,510,no,no,0,93.8,127,150,104,241.1,116,10.7,2,1,False.
UT,105,415,no,yes,40,236.5,111,117,110,221.1,115,8.1,3,2,False.
ID,119,415,no,no,0,159.1,114,231.3,117,143.2,91,8.8,3,5,True.
UT,117,510,no,yes,20,205.7,98,136.1,107,159.4,147,8.7,3,2,False.
DC,70,415,no,no,0,152.8,145,183.6,102,151.8,75,10.5,2,1,False.
ME,97,510,no,no,0,211,76,189,100,123,102,4.7,4,3,False.
ID,67,510,no,yes,30,186.2,117,286.7,76,164.3,113,12.9,3,2,False.
KY,21,415,no,no,0,92.6,95,161.9,70,285,78,11.3,3,5,True.
IN,81,408,no,yes,46,168.3,124,270.9,103,222.5,98,6.7,2,4,False.
DE,125,408,no,no,0,126.7,108,206,90,247.8,114,13.3,7,1,False.
ND,146,408,no,yes,19,176.6,88,162.7,66,215.5,98,14.6,6,1,False.
WI,107,510,no,yes,25,248.6,91,119.3,115,194.3,83,12,1,1,False.
ID,114,408,no,yes,19,154.6,100,241.6,109,160,112,12.6,1,3,False.
AL,96,415,yes,no,0,200.6,117,289.5,120,98.3,95,11.2,5,2,False.
GA,107,510,no,no,0,194.5,97,186.3,131,178.3,106,12.7,1,2,False.
RI,112,510,no,no,0,194.4,101,190.3,82,183.4,107,11.4,2,0,False.
FL,110,415,no,no,0,242.5,110,162.3,140,184.1,86,7.8,3,4,False.
KS,132,415,no,no,0,83.4,110,232.2,137,146.7,114,7.6,5,1,False.
MI,30,510,no,no,0,227.4,88,182.5,100,191.7,134,12.5,3,0,False.
IA,46,510,no,no,0,199.2,111,175.1,83,210.6,84,10.2,2,3,False.
FL,22,415,no,no,0,181.8,108,198.6,148,206.6,96,9.3,3,2,False.
FL,129,415,yes,no,0,267.4,78,204.2,85,111.7,146,5.9,4,1,False.
SD,139,510,no,no,0,196,135,186,146,153,92,9.8,1,3,False.
CT,3,415,no,yes,36,118.1,117,221.5,125,103.9,89,11.9,6,2,False.
MT,109,408,no,no,0,264.7,69,305,120,197.4,86,9.5,9,1,True.
MD,123,408,no,no,0,206.9,115,224.4,86,197.4,60,8.3,2,3,False.
FL,142,415,no,yes,26,220.5,94,239.5,126,254.3,109,5.9,9,2,False.
IN,101,415,no,yes,33,219.7,137,186.8,94,184.5,113,9.5,2,2,False.
ID,82,510,no,yes,34,232.6,121,153.2,115,286.7,77,4.7,3,3,False.
NC,117,510,no,no,0,214.4,94,138,149,148.7,102,9.9,1,2,False.
TX,106,510,no,no,0,210.6,96,249.2,85,191.4,88,12.4,1,2,True.
PA,52,408,no,no,0,215.9,67,217,108,342.8,130,5.2,2,1,False.
FL,68,415,no,yes,24,176,118,277.9,116,174.7,71,14.7,7,1,False.
OK,149,510,yes,no,0,180.9,79,194.9,83,197.8,109,8.8,9,3,False.
OH,119,415,no,yes,35,217.1,92,220.8,134,249.5,93,8,5,2,False.
NM,65,415,no,no,0,105.7,95,141.8,100,180.5,105,6.6,12,2,False.
MO,79,408,no,no,0,261.7,97,210.6,48,256.7,83,6,3,3,True.
WI,120,408,no,yes,26,239.4,94,259.4,88,238,132,7.7,3,0,False.
MI,105,415,no,yes,29,179.4,113,275.4,100,246.1,105,10,5,0,False.
AR,68,510,no,no,0,172.7,95,139.1,90,174.3,99,11.7,1,2,False.
IL,76,510,no,no,0,186.1,96,211.6,100,230.6,100,8,4,0,False.
AL,68,510,no,no,0,157.3,83,220.9,85,218.9,129,12,7,1,False.
VA,138,415,no,no,0,251,119,91.2,96,142.2,87,13.8,3,3,False.
MA,78,415,no,no,0,130.8,64,223.7,116,227.8,108,10,5,1,False.
HI,99,408,no,no,0,135.7,107,208.4,103,209,95,8.8,3,7,True.
GA,143,408,no,yes,33,239.2,109,235.5,112,156.3,95,9.5,4,1,False.
HI,190,408,no,no,0,150.9,86,268.6,129,179.9,73,14.7,1,1,False.
RI,75,415,no,no,0,122.8,89,211.3,104,261.4,91,10.7,2,2,False.
AL,83,408,no,no,0,202.3,87,201.5,111,101.7,82,6.8,4,0,False.
UT,85,510,no,no,0,212.3,107,228.4,103,163.3,116,7.7,3,0,False.
DE,224,510,yes,no,0,171.5,99,160,103,212.4,102,5,2,1,True.
WI,67,510,no,no,0,109.1,134,142.3,76,91.2,86,10.9,5,2,False.
DC,80,408,no,no,0,51.5,90,164,98,169.4,80,9.5,4,3,False.
PA,174,415,no,yes,15,221.8,143,210.6,115,221.8,109,12.4,9,1,False.
FL,99,408,no,no,0,155.3,93,265.7,95,145.7,67,12.4,4,0,False.
KY,73,408,no,no,0,94.9,121,253.2,83,175.1,86,14.2,2,2,False.
KY,96,415,no,yes,40,108.6,90,206.4,154,126.3,118,13.4,4,0,False.
DE,92,415,no,yes,33,243.1,92,213.8,92,228.7,104,12.1,2,2,False.
MN,125,415,yes,yes,29,260.8,81,163.7,112,271.7,117,17,6,1,True.
KS,103,408,yes,no,0,62.8,124,170.4,66,280.2,78,9.4,4,3,False.
HI,150,415,no,no,0,214,117,192.4,89,242.6,99,7.9,4,1,False.
VT,75,510,no,no,0,209.4,133,211.5,121,291.2,123,7.2,4,1,False.
AZ,60,415,no,no,0,98.2,88,180.5,69,223.6,69,9.3,2,2,False.
TX,98,415,no,no,0,217.2,121,303.4,73,197.1,71,12.4,2,0,True.
ND,182,415,no,no,0,104.9,111,198.5,120,258.2,91,8,5,2,False.
AK,132,415,no,yes,39,175.7,93,187.2,94,225.5,118,8.6,3,2,False.
CO,86,408,no,no,0,171.8,106,301.7,44,139.4,108,9.7,5,1,False.
DE,97,510,no,no,0,225.1,90,279.5,127,233.8,103,8.8,4,0,True.
ND,132,415,no,yes,31,174.5,101,245.6,105,172.8,76,10.3,9,1,False.
NH,88,415,no,no,0,202.2,86,216.8,93,239.4,99,11.8,2,2,False.
AL,87,408,no,no,0,237.2,124,222.6,87,173.3,81,11,3,1,False.
WV,62,408,no,no,0,128.7,111,169.5,104,193.6,97,10.3,5,1,False.
AL,69,415,no,no,0,183.4,85,237.6,100,228,94,9,5,3,False.
NM,153,408,no,no,0,185.3,127,208,73,206.1,124,15.1,3,1,False.
MN,117,408,no,yes,21,153.2,112,263.3,110,135,85,11.9,7,1,False.
SC,78,415,no,yes,21,160.6,85,223.1,79,124,92,9.5,1,2,False.
WA,89,510,no,no,0,137.9,96,192.6,63,255.7,125,11,5,1,False.
WI,74,408,no,no,0,177.4,136,240.3,104,237.3,133,12,3,0,False.
MI,74,415,no,no,0,124.8,114,133,121,160.3,85,10.6,7,3,False.
TN,98,415,no,no,0,162.8,65,185,109,219.5,104,6,3,2,False.
VT,120,415,no,no,0,221.3,106,267.6,98,111.5,80,9.3,7,0,False.
CO,157,415,no,no,0,196,74,213.4,96,196.8,81,7.9,6,1,False.
FL,132,510,no,yes,36,226.2,103,181.6,125,258.8,102,10.5,5,3,True.
HI,104,408,no,no,0,170.6,97,162.1,111,210.7,131,6.1,1,1,False.
OK,86,510,yes,no,0,162.4,131,167,102,128.9,118,11.4,2,2,True.
VA,118,408,no,no,0,189.3,119,233.5,112,270.9,104,10,1,2,False.
MA,81,510,no,no,0,220.8,77,148.5,87,183.9,100,7.6,3,2,False.
ID,24,408,no,yes,29,236.3,105,190.8,114,129,105,7.2,2,3,False.
PA,141,510,no,no,0,146.5,121,169.9,125,238.8,112,8.2,5,0,False.
NY,64,415,yes,no,0,346.8,55,249.5,79,275.4,102,13.3,9,1,True.
WY,87,415,no,no,0,151,83,219.7,116,203.9,127,9.7,3,5,True.
WI,142,408,no,yes,24,239.8,103,285.9,65,256.7,106,9.5,4,0,False.
NV,138,510,no,no,0,171.4,117,115.2,128,224.5,115,17,4,3,False.
MO,110,415,no,no,0,178.5,124,146.9,141,217.1,102,9.9,7,1,False.
NY,160,408,no,no,0,216.8,77,207.3,117,228.6,117,5.6,2,1,False.
VT,125,415,no,no,0,126.7,113,155.5,131,206.2,112,14.4,7,2,False.
PA,137,415,no,no,0,215.9,76,145.4,118,186.9,129,12.1,4,1,False.
NE,89,415,no,yes,29,163.5,80,274.8,136,381.9,147,7.5,5,2,False.
MI,142,415,yes,no,0,140.8,140,228.6,119,152.9,88,10.9,7,1,False.
MD,147,408,no,no,0,274,92,231.8,82,283.6,83,6.2,1,0,True.
MN,125,415,no,no,0,240.7,82,269.4,85,187.1,74,10.1,3,0,True.
TN,39,408,no,no,0,187.2,110,114.7,116,104.7,83,13.2,5,1,False.
MT,100,415,no,no,0,113.3,96,197.9,89,284.5,93,11.7,2,4,True.
ID,174,408,no,no,0,192.1,97,169.9,94,166.6,54,11.4,4,1,False.
KY,72,415,no,no,0,198.4,147,216.9,121,112.8,125,13.1,4,0,False.
FL,106,415,no,yes,31,197.4,125,123.4,110,115.6,101,12.3,4,3,False.
SC,1,415,no,yes,26,146.6,68,172.8,67,173.8,113,10,2,1,False.
WI,116,415,no,yes,35,200.4,104,272.8,89,214.5,100,8.3,4,1,False.
NJ,138,408,no,no,0,241.8,93,170.5,83,295.3,104,11.8,7,3,False.
MI,70,510,no,no,0,129.9,102,208.7,133,231.4,93,14.3,3,1,False.
MI,108,408,no,yes,32,209.5,108,109.6,64,189.7,145,9.1,6,6,True.
MO,138,415,no,yes,29,190.1,87,223.2,123,256.2,130,14.2,6,0,False.
WV,43,415,no,no,0,199.9,108,288.4,80,180.6,103,11.3,7,1,False.
MO,136,415,no,no,0,92.4,109,219,115,212.6,80,12.9,4,2,False.
OH,61,510,yes,yes,16,143.5,76,242.6,58,147.7,95,11.3,3,0,False.
MD,117,415,no,yes,23,198.1,86,177,86,180.5,92,6.8,6,1,False.
LA,123,415,no,yes,33,146.6,87,114.8,59,220.4,99,2.9,7,0,False.
WI,62,415,no,no,0,281,66,160.6,108,77.9,74,0,0,1,False.
CA,75,408,no,no,0,166.3,125,158.2,86,256.7,80,6.1,5,1,False.
